stop_id,stop_name,stop_lat,stop_lon
000004146,"Zeitz, Moskauer Str.",51.045398,12.128843
000004147,"Rasberg, Kurze Str. (Zeitz)",51.037314,12.135899
000004148,"Haynsburg, Gasthaus (Grana)",51.017770,12.065356
000004152,"Kleinosida (Grana)",51.042434,12.099404
000004153,"Salsitz (Grana)",51.039053,12.088582
000004154,"Raba, Gasthaus (Haynsburg)",51.022499,12.082804
000004155,"Pötewitz (Wetterzeube)",51.004917,11.991000
000004156,"Trebnitz (Wetterzeube)",50.998436,11.983915
000004157,"Koßweda (Wetterzeube)",50.997601,12.016405
000004158,"Dietendorf (Wetterzeube)",51.004013,12.027139
000004159,"Wetterzeube, Abzweig Schleckweda",51.013743,12.020147
000004160,"Zeitz, Kaufland",51.036733,12.127389
000004161,"Goßra (Haynsburg)",51.012426,12.066172
000004162,"Breitenbach (Burgenlandkreis)",51.004452,12.074296
000004163,"Zeitz, Badstubenvorstadt",51.051980,12.128503
000004164,"Großosida (Bergisdorf)",51.033975,12.108109
000004168,"Droßdorf (Burgenlandkreis)",51.007373,12.125483
000004169,"Zeitz, Friedensstr.",51.040463,12.124788
000004170,"Zeitz, Am Elsterhang",51.040780,12.117978
000004171,"Zeitz, Wiesengrund",51.040590,12.122728
000004172,"Zeitz, Stephansstr.",51.048584,12.124736
000004173,"Hollsteitz (Döschwitz)",51.078100,12.036244
000004174,"Kirchsteitz (Döschwitz)",51.065460,12.037200
000004175,"Gladitz (Döschwitz)",51.072454,12.059966
000004176,"Breitenbach (Burgenlandkreis), Abzweig Schlottweh",51.013528,12.076237
000004177,"Schkauditz (Wetterzeube)",51.022857,12.046217
000004178,"Wetterzeube (Bus)",51.008933,12.012466
000004180,"Dragsdorf (Wittgendorf)",50.984505,12.190328
000004181,"Großpörthen (Wittgendorf)",50.996505,12.165076
000004182,"Nedissen (Wittgendorf)",50.994597,12.156839
000004184,"Kayna",50.993830,12.237973
000004186,"Ossig (Schellbach)",50.996217,12.099741
000004187,"Zeitz, Naumburger Str.",51.059576,12.128259
000004188,"Zeitz, Dietrich-Bonhoeffer-Str./Wendeschleife",51.038982,12.162083
000004189,"Zeitz, Abzweig Dietrich-Bonhoeffer-Str.",51.044960,12.155487
000004190,"Zeitz, August-Bebel-Str.",51.047503,12.143535
000004191,"Zeitz, Abzweig Robert-Schumann-Str.",51.040469,12.159646
000004192,"Zeitz, Platanenweg/Videothek",51.039018,12.152772
000004193,"Zeitz, Haus Zeitzblick",51.040830,12.146934
000004194,"Zeitz, Käthe-Niederkirchner-Str.",51.042776,12.143457
000004196,"Tröglitz, Neue Str.",51.059101,12.181119
000004197,"Tröglitz, Post",51.055013,12.177357
000004198,"Wittgendorf",50.979026,12.193072
000004199,"Würchwitz",51.018460,12.227887
000004200,"Würchwitz, Oberdorf",51.014865,12.228122
000004201,"Lobas (Würchwitz)",51.008149,12.227441
000004202,"Loitsch (Würchwitz)",51.031165,12.223009
000004204,"Gleina (Tröglitz)",51.044901,12.183825
000004205,"Lonzig (Schellbach)",50.980100,12.087029
000004206,"Schellbach",50.975230,12.117982
000004208,"Loitzschütz (Heuckewalde)",50.980911,12.145854
000004209,"Giebelroth (Heuckewalde)",50.969336,12.135942
000004210,"Heuckewalde",50.966591,12.151065
000004211,"Kleinpörthen (Wittgendorf)",50.979858,12.174783
000004212,"Zeitz, Tröglitzer Str.",51.054297,12.148033
000004213,"Wadewitz (Könderitz)",51.090634,12.220821
000004214,"Rehmsdorf, Hauptstr.",51.062086,12.215256
000004215,"Rehmsdorf, Siedlung",51.061118,12.207298
000004216,"Zettweil (Kayna)",51.000059,12.253598
000004217,"Rehmsdorf, Rumsdorfer Platz",51.057535,12.215625
000004218,"Zeitz, Michaelisfriedhof",51.045384,12.150124
000004222,"Bockwitz (Würchwitz)",51.023171,12.210949
000004223,"Suxdorf (Würchwitz)",51.019544,12.219551
000004224,"Maßnitz (Göbitz)",51.077159,12.168442
000004225,"Ostrau (Reuden)",51.098819,12.196185
000004226,"Etzoldshain (Könderitz), Abzweig",51.089064,12.209604
000004227,"Traupitz (Könderitz)",51.093275,12.225146
000004229,"Industriepark (Tröglitz/Elsteraue)",51.072843,12.194165
000004230,"Torna (Göbitz), Abzweig",51.079710,12.202175
000004231,"Könderitz",51.085391,12.211705
000004232,"Querfurt, Europahaus",51.384355,11.606731
000004233,"Döbitzschen (Langendorf)",51.082239,12.243449
000004234,"Langendorf (b. Zeitz)",51.086538,12.256657
000004235,"Staschwitz (Langendorf)",51.076654,12.253521
000004237,"Naumburg (Saale), Markt",51.152905,11.809940
000004238,"Naumburg (Saale), Neustr.",51.150492,11.808220
000004239,"Naumburg (Saale), Michaelisstr.",51.152505,11.800008
000004240,"Naumburg (Saale), Moritzberg",51.154611,11.800279
000004241,"Nödlitz (Deuben)",51.129078,12.083373
000004242,"Lützkewitz (Profen)",51.133652,12.225989
000004243,"Wildschütz (Deuben)",51.122134,12.077352
000004244,"Minkwitz (Könderitz)",51.098410,12.229359
000004245,"Alt Tröglitz",51.071758,12.189152
000004246,"Göbitz",51.084619,12.182771
000004247,"Torna (Göbitz)",51.081385,12.200750
000004248,"Staschwitz (Langendorf), Mühle",51.082059,12.255400
000004249,"Tröglitz, Schule",51.057735,12.179113
000004250,"Sprossen (Rehmsdorf)",51.043022,12.219854
000004251,"Kadischen (Tröglitz)",51.049642,12.201811
000004252,"Zeitz, Dianasaal",51.062261,12.134405
000004253,"Naumburg (Saale), Lindenhof (Dom)",51.153934,11.802668
000004255,"Deuben (Zeitz), Karl-Liebknecht-Str.",51.114503,12.075545
000004257,"Naumburg (Saale), Humboldtstr.",51.159343,11.812533
000004258,"Naumburg (Saale), Postring",51.155219,11.811667
000004259,"Naumburg (Saale), Freier Blick",51.147713,11.795515
000004260,"Naumburg (Saale), Lepsiusstr./Parkstr.",51.148106,11.801629
000004265,"Kalbitz (Bad Bibra)",51.191030,11.559658
000004266,"Naumburg (Saale), Kramerplatz",51.151994,11.804809
000004267,"Naumburg (Saale), Salztor (Bus)",51.149992,11.805803
000004268,"Naumburg (Saale), Overwegstr.",51.157513,11.822430
000004270,"Naumburg (Saale), Kaufland",51.147766,11.831741
000004271,"Naumburg (Saale), Friedhof Südeingang",51.144371,11.827888
000004272,"Naumburg (Saale), Technische Werke",51.143736,11.824405
000004274,"Naumburg (Saale), Schreberstr.",51.145407,11.820004
000004275,"Zeitz, Schützenstr.",51.050381,12.140506
000004279,"Zeitz, Weberstr.",51.049601,12.139440
000004280,"Naumburg (Saale), Jägerstr.",51.158486,11.805189
000004281,"Roßbach (Naumburg)",51.168862,11.781064
000004282,"Kleinjena (Naumburg) (Bus)",51.180889,11.778942
000004284,"Kleinjena (Naumburg), Neubau",51.177026,11.776135
000004286,"Großwilsdorf (Naumburg)",51.181296,11.751458
000004287,"Großjena (Naumburg)",51.189111,11.790081
000004290,"Naumburg (Saale), Curt-Becker-Platz (Bus)",51.152424,11.814228
000004291,"Freyburg (Unstrut), Kirchstr.",51.212284,11.770240
000004292,"Freyburg (Unstrut), Busbahnhof/Querfurter Str.",51.220614,11.766675
000004294,"Laucha (Unstrut), Zuckerfabrik",51.231025,11.668032
000004295,"Kirchscheidungen (Bus)",51.243679,11.658351
000004296,"Tröbsdorf (Burgscheidungen)",51.242670,11.634588
000004297,"Wennungen (Karsdorf)",51.265916,11.635588
000004298,"Wetzendorf (Karsdorf)",51.278137,11.642223
000004302,"Memleben",51.266013,11.486583
000004303,"Wendelstein (Memleben)",51.278916,11.460160
000004305,"Nißmitz (Freyburg)",51.199738,11.770431
000004307,"Burgscheidungen",51.244983,11.640879
000004308,"Laucha (Unstrut), Gewerbegebiet",51.222919,11.666675
000004309,"Bad Bibra, Bad",51.210764,11.600817
000004310,"Abzweig Rothenberga",51.204303,11.429747
000004312,"Thalwinkel",51.223170,11.606112
000004313,"Thalwinkel, Bad Bibraer-Str.",51.220853,11.598308
000004314,"Bergwinkel (Thalwinkel)",51.227031,11.610354
000004315,"Freyburg (Unstrut), Bahnhof (Bus)",51.209262,11.767268
000004316,"Naumburg (Saale), Jenaer Str.",51.149539,11.803717
000004317,"Neuflemmingen (Naumburg)",51.115938,11.774054
000004318,"Janisroda",51.107425,11.781542
000004319,"Prießnitz (Naumburg)",51.094833,11.780614
000004323,"Nebra (Unstrut), Sonderschule",51.289248,11.585523
000004324,"Casekirchen",51.064350,11.837916
000004325,"Meyhen (Naumburg)",51.085802,11.817160
000004326,"Abtlöbnitz",51.079881,11.718341
000004327,"Schieben (Bad Kösen)",51.092244,11.712899
000004328,"Tultewitz (Bad Kösen)",51.095311,11.706668
000004329,"Kreipitzsch (Crölpa-Löbschütz)",51.104176,11.714041
000004330,"Crölpa",51.104339,11.733644
000004331,"Freiroda (Crölpa-Löbschütz), Haltestelle",51.107680,11.726871
000004332,"Heiligenkreuz (Crölpa-Löbschütz)",51.106686,11.758504
000004334,"Naumburg (Saale), Klopstockstr.",51.152196,11.788496
000004335,"Naumburg (Saale), Am Holländer",51.145582,11.787982
000004338,"Reinsdorf (b. Nebra) (Bus)",51.297200,11.600755
000004339,"Karsdorf, Bahnhof (Bus)",51.278749,11.651332
000004340,"Balgstädt, Größnitzer Str.",51.203398,11.733713
000004341,"Neidschütz (Naumburg)",51.104493,11.805272
000004342,"Boblas (Naumburg)",51.108782,11.817187
000004344,"Naumburg (Saale), Lindenring/Dom",51.153570,11.806949
000004345,"Naumburg (Saale), Ecke Bürgergartenstr.",51.148888,11.810596
000004346,"Naumburg (Saale), Parkstr./Bürgengartenstr.",51.147401,11.809248
000004347,"Naumburg (Saale), Sperlingsholz",51.144294,11.784674
000004348,"Aue (Molau)",51.058649,11.801471
000004349,"Molau",51.056945,11.780225
000004350,"Sieglitz, Schule (Molau)",51.063750,11.760172
000004351,"Crauschwitz (Leislau)",51.072533,11.755657
000004352,"Kleingestewitz (Leislau)",51.076593,11.752402
000004353,"Leislau",51.084618,11.746826
000004355,"Seidewitz (Casekirchen)",51.054924,11.834001
000004356,"Schkölen, Seidewitzer Str.",51.045252,11.824610
000004357,"Schkölen, Taubenherd",51.042233,11.821545
000004358,"Köckenitzsch (Casekirchen)",51.078451,11.831528
000004359,"Großgestewitz (Löbitz)",51.083687,11.857572
000004360,"Naumburg (Saale), Parkstr.",51.147822,11.803327
000004361,"Naumburg (Saale), Michaelisholz",51.140754,11.780817
000004362,"Flemmingen, Teich (Naumburg)",51.133777,11.770208
000004363,"Flemmingen, Dorfplatz (Naumburg)",51.132023,11.767217
000004364,"Wettaburg (Naumburg)",51.094397,11.837601
000004365,"Beuditz (Naumburg)",51.089391,11.843433
000004366,"Pauscha (Löbitz)",51.082601,11.909935
000004367,"Lissen (Osterfeld)",51.082621,11.919586
000004368,"Osterfeld, Markt",51.079824,11.930016
000004369,"Cauerwitz (Utenbach)",51.073260,11.863365
000004370,"Naumburg (Saale), Am Ziegelgraben/Lepsiusstr.",51.143062,11.801995
000004371,"Naumburg (Saale), Am Ziegelgraben",51.143047,11.801851
000004372,"Naumburg (Saale), Hochstr.",51.144953,11.808627
000004373,"Naumburg (Saale), Bürgergarten/Gaststätte",51.144593,11.811250
000004374,"Naumburg (Saale), Kletterwald",51.140228,11.809184
000004375,"Wetterscheidt (Mertendorf)",51.107812,11.845364
000004376,"Naumburg (Saale), Busbahnhof am Hauptbahnhof",51.161435,11.794673
000004378,"Hassenhausen (Bad Kösen)",51.127055,11.657831
000004379,"Rehehausen (Taugwitz)",51.114312,11.641687
000004380,"Poppel (Taugwitz)",51.126345,11.631216
000004381,"Gernstedt (Taugwitz)",51.117253,11.612886
000004382,"Lißdorf (Eckartsberga)",51.125703,11.589517
000004383,"Eckartsberga, Neue Str.",51.122548,11.562983
000004384,"Eckartsberga, Hauptstr.",51.120370,11.555705
000004385,"Eckartsberga, Buttstädter Str.",51.119637,11.548922
000004386,"Niederholzhausen (Burgholzhausen)",51.126216,11.532883
000004387,"Burgholzhausen",51.133638,11.517671
000004388,"Herrengosserstedt",51.143454,11.478658
000004389,"Teutleben (Eßleben-Teutleben)",51.134185,11.451354
000004390,"Buttstädt, Bahnhof (Bus)",51.126374,11.417609
000004392,"Utenbach",51.066012,11.863403
000004393,"Löbitz",51.087704,11.885101
000004394,"Seiselitz (Utenbach)",51.057218,11.867454
000004395,"Punkewitz (Mertendorf)",51.117416,11.848983
000004397,"Naumburg (Saale), Schwarzes Roß",51.149263,11.811448
000004398,"Seena (Tromsdorf)",51.111768,11.521237
000004399,"Tromsdorf (Bus)",51.117540,11.481355
000004400,"Thüsdorf (Tromsdorf)",51.107039,11.495288
000004401,"Millingsdorf (Tromsdorf)",51.126043,11.482311
000004402,"Herrengosserstedt, Schule",51.142274,11.475365
000004404,"Bad Kösen, Bahnhof (Bus)",51.130994,11.718757
000004405,"Bad Kösen, Borlachschule",51.130657,11.716594
000004406,"Naumburg (Saale), City-Busstop Hallesche Str.",51.156279,11.815435
000004407,"Naumburg (Saale), Weimarer Str.",51.150210,11.803086
000004408,"Naumburg (Saale), Thüringer Pforte",51.151904,11.796941
000004409,"Naumburg (Saale), Schweinsbrücke",51.151981,11.786939
000004410,"Almrich (Naumburg), Linde",51.150362,11.770344
000004411,"Bad Kösen, Schulpforte",51.142059,11.749608
000004412,"Bad Kösen, Kaufhalle",51.136909,11.721092
000004414,"Bad Kösen, Kirchplatz",51.134725,11.716419
000004416,"Schimmel (Wischroda)",51.174441,11.572841
000004418,"Wischroda",51.164322,11.550486
000004421,"Eckartsberga, Markt",51.122770,11.560652
000004422,"Fränkenau (Bad Kösen)",51.140152,11.706519
000004423,"Niedermöllern (Möllern)",51.155217,11.703941
000004424,"Pomnitz (Möllern)",51.156434,11.694448
000004425,"Obermöllern",51.163197,11.675967
000004426,"Dietrichsroda (Burkersroda)",51.175694,11.625216
000004427,"Burkersroda",51.178220,11.642423
000004428,"Bad Bibra, Thüringer Hof",51.207241,11.583300
000004429,"Hohndorf (Spielberg)",51.153475,11.659550
000004430,"Burgheßler",51.160229,11.648815
000004431,"Pleismar (Klosterhäseler)",51.177411,11.599110
000004432,"Klosterhäseler",51.163573,11.612473
000004433,"Gößnitz (Klosterhäseler)",51.149054,11.599116
000004434,"Braunsroda (Wischroda)",51.163070,11.523235
000004435,"Marienthal (Eckartsberga)",51.140590,11.529240
000004436,"Eckartsberga, Funkturm",51.136426,11.535500
000004437,"Punschrau (Bad Kösen)",51.140021,11.678628
000004439,"Rödigen (Bad Kösen)",51.102588,11.692527
000004440,"Kleinheringen (Bad Kösen)",51.105107,11.672852
000004441,"Stendorf (Bad Kösen)",51.113715,11.695017
000004442,"Steinbach (Bad Bibra)",51.192230,11.583590
000004443,"Kukulau (Bad Kösen)",51.119639,11.734119
000004444,"Naumburg (Saale), Othmarsfriedhof",51.150993,11.798559
000004445,"Frankroda (Wischroda)",51.157697,11.566047
000004447,"Spielberg (Hohndorf)",51.142514,11.644198
000004448,"Zäckwar (Spielberg)",51.136887,11.634159
000004449,"Benndorf (Spielberg)",51.133985,11.626906
000004451,"Taugwitz",51.125609,11.637103
000004452,"Saaleck (Bad Kösen)",51.111717,11.699000
000004453,"Marienroda (Steinburg)",51.176283,11.492362
000004454,"Bucha (Burgenlandkreis), Ort",51.238495,11.507183
000004455,"Plößnitz (Laucha)",51.208552,11.655597
000004456,"Laucha (Unstrut), Schule",51.218243,11.667493
000004457,"Laucha (Unstrut), Bahnhof (Bus)",51.222239,11.679908
000004458,"Hirschroda (Balgstädt), Krankenhaus",51.211085,11.678959
000004459,"Hirschroda (Balgstädt)",51.205812,11.685051
000004461,"Krawinkel (Golzen)",51.202254,11.624780
000004462,"Balgstädt (Bus)",51.205179,11.732530
000004463,"Größnitz",51.187599,11.715709
000004464,"Städten (Größnitz)",51.176775,11.705961
000004465,"Bad Kösen, Kukulauer Str.",51.128325,11.726002
000004466,"Bad Kösen, Niddaer Str.",51.131756,11.727719
000004467,"Bad Kösen, Hermann-Lielje-Ring",51.132441,11.731846
000004468,"Bad Kösen, Katze",51.124718,11.716431
000004469,"Lengefeld (Bad Kösen), Mitte",51.118852,11.713530
000004470,"Lengefeld, Schule (Bad Kösen)",51.114114,11.709253
000004471,"Bad Bibra, Neubaublock",51.208141,11.587315
000004472,"Tauhardt (Billroda)",51.196777,11.476055
000004473,"Billroda",51.201507,11.457719
000004474,"Kahlwinkel, Finnekrug (Billroda)",51.211446,11.474523
000004475,"Kahlwinkel",51.217648,11.485621
000004476,"Bad Bibra, Schule",51.202376,11.579693
000004479,"Saubach",51.214830,11.522716
000004480,"Lossa (Burgenlandkreis), Schule",51.216704,11.423056
000004481,"Lossa (Burgenlandkreis)",51.222073,11.411685
000004482,"Allerstedt (Kaiserpfalz)",51.254062,11.441511
000004483,"Wohlmirstedt",51.248244,11.462590
000004484,"Borgau (Steinburg)",51.180600,11.522877
000004485,"Steinburg",51.190236,11.517537
000004486,"Wallroda (Bad Bibra)",51.196182,11.544405
000004487,"Golzen",51.219771,11.639406
000004512,"Zörbig, Markt",51.628034,12.118116
000004514,"Zörbig, Turm",51.628119,12.113557
000004564,"Schwemsal, Tornauer Str.",51.627017,12.558711
000004566,"Siegelsdorf, Haltestelle",51.592471,12.071593
000004568,"Spören, Kastanienallee",51.601223,12.122500
000004576,"Schwemsal, Bitterfelder Str.",51.626547,12.554369
000004976,"Halle (Saale), Anhalter Platz",51.437096,11.965960
000004977,"Halle (Saale), Lilienstr.",51.485835,11.929163
000004979,"Leuna, Am Haupttor",51.325071,12.012319
000004980,"Merseburg, Lindenstr. (Tram)",51.360964,11.994425
000004983,"Halle (Saale), Mötzlich",51.515955,12.010699
000004984,"Halle (Saale), S-Bahnhof Trotha (Bus)",51.521894,11.961830
000004985,"Dieskau, Abzweig Zwintschöna",51.442227,12.043494
000004986,"Halle (Saale), Gartenstadtstr.",51.491052,11.906670
000004987,"Halle (Saale), Kastanienallee",51.475950,11.930041
000004988,"Halle (Saale), Elbestr.",51.512015,11.886090
000004989,"Halle (Saale), Brühlstr.",51.433696,11.963870
000004990,"Halle (Saale), Am Klausberg",51.508732,11.961811
000004991,"Daspig (Leuna)",51.312631,12.036523
000004993,"Halle (Saale), Schönnewitzer Str.",51.476511,12.045533
000004994,"Halle (Saale), Robert-Koch-Str.",51.463051,11.970624
000004995,"Lieskau, Ringstr. [stw]",51.500573,11.867634
000004996,"Halle (Saale), Verlängerte Apoldaer Str.",51.483690,12.005691
000004997,"Leuna, Industrietor",51.331389,12.007179
000004998,"Halle (Saale), Zscherbener Landstr.",51.470949,11.891053
000004999,"Leuna, Leunatorstr.",51.332037,12.001911
000005000,"Halle (Saale), Dieselstr.",51.459160,12.009274
000005001,"Halle (Saale), Lettin",51.523780,11.910947
000005002,"Merseburg, Leunaweg",51.337668,11.995116
000005003,"Halle (Saale), Landesmuseum für Vorgeschichte",51.498438,11.962843
000005004,"Halle (Saale), Moskauer Str.",51.452787,11.961237
000005005,"Halle (Saale), Moritzburgring",51.487423,11.966449
000005006,"Halle (Saale), Mindener Str.",51.479429,11.894614
000005007,"Halle (Saale), Mühlweg",51.493732,11.965145
000005008,"Halle (Saale), Riebeckplatz",51.478506,11.982658
000005009,"Halle (Saale), S-Bahnhof Rosengarten (Tram/Bus)",51.446485,11.983893
000005010,"Halle (Saale), Magdeburger Chaussee",51.521916,11.951340
000005011,"Halle (Saale), Hallesche Str.",51.485503,11.908549
000005012,"Halle (Saale), Industriestr.",51.436593,11.977609
000005014,"Halle (Saale), Am Waldrand",51.511077,11.897140
000005015,"Merseburg, Haeckelstr.",51.344998,11.995035
000005016,"Halle (Saale), Otto-Stomps-Str.",51.483671,12.010975
000005018,"Halle (Saale), Osnabrücker Str.",51.477441,11.891752
000005019,"Halle (Saale), Karl-Ernst-Weg",51.518908,11.962587
000005020,"Halle (Saale), Triftstr.",51.500094,11.958528
000005021,"Halle (Saale), Louise-Otto-Peters-Str.",51.506704,11.945976
000005022,"Halle (Saale), Ludwigstr.",51.470283,11.958771
000005023,"Halle (Saale), Lise-Meitner-Str.",51.486888,11.924781
000005024,"Halle (Saale), Lutherstr.",51.466288,11.983703
